"id";"text_answer";"boolean_answer";"created_at";"updated_at";"pergunta_id";"resposta_levantamento_id"
1828;;;2024-10-23 12:25:06.392 -0400;2024-10-24 16:57:02.275 -0400;35;53
1816;;true;2024-10-23 12:25:06.392 -0400;2024-10-23 14:09:33.813 -0400;24;53
194;;false;2024-09-17 11:40:12.674 -0400;2024-10-24 13:46:12.799 -0400;16;3
1829;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:57:13.458 -0400;36;53
1850;;true;2024-10-23 12:25:06.393 -0400;2024-10-23 15:04:38.999 -0400;57;53
1868;;false;2024-10-23 12:25:06.393 -0400;2024-10-23 15:38:44.280 -0400;76;53
1456;;true;2024-10-21 16:28:18.695 -0400;2024-10-24 07:27:22.669 -0400;29;17
1830;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:57:31.958 -0400;37;53
1826;;;2024-10-23 12:25:06.392 -0400;2024-10-24 16:56:08.209 -0400;33;53
1827;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:56:44.879 -0400;34;53
1835;;true;2024-10-23 12:25:06.393 -0400;2024-10-24 16:58:26.689 -0400;42;53
1836;;true;2024-10-23 12:25:06.393 -0400;2024-10-24 17:17:54.630 -0400;43;53
1857;"85,76% (253 municípios)";;2024-10-23 12:25:06.393 -0400;2024-10-24 17:32:09.430 -0400;63;53
1858;;true;2024-10-23 12:25:06.393 -0400;2024-10-24 17:32:58.407 -0400;64;53
1809;;;2024-10-23 12:25:06.392 -0400;2024-10-24 12:47:46.654 -0400;18;53
1848;;;2024-10-23 12:25:06.393 -0400;2024-10-24 17:29:26.686 -0400;55;53
1845;;false;2024-10-23 12:25:06.393 -0400;2024-10-24 17:28:35.541 -0400;52;53
1849;;;2024-10-23 12:25:06.393 -0400;2024-10-24 17:29:50.716 -0400;56;53
1862;;true;2024-10-23 12:25:06.393 -0400;2024-10-24 17:33:56.231 -0400;69;53
1874;;;2024-10-23 12:25:06.393 -0400;2024-10-24 17:38:25.765 -0400;83;53
1863;;true;2024-10-23 12:25:06.393 -0400;2024-10-24 17:34:51.583 -0400;70;53
1853;;false;2024-10-23 12:25:06.393 -0400;2024-10-24 17:31:45.936 -0400;59;53
1867;;;2024-10-23 12:25:06.393 -0400;2024-10-25 17:40:33.428 -0400;75;53
1825;;;2024-10-23 12:25:06.392 -0400;2024-10-28 12:04:29.882 -0400;32;53
180;;false;2024-09-17 11:40:12.674 -0400;2024-10-29 15:25:27.368 -0400;2;3
766;;false;2024-09-23 18:38:14.247 -0400;2024-09-23 18:38:14.247 -0400;51;9
778;;false;2024-09-23 18:38:14.247 -0400;2024-09-23 18:38:14.247 -0400;62;9
816;;false;2024-09-25 08:34:10.277 -0400;2024-09-25 08:34:10.277 -0400;15;10
817;;false;2024-09-25 08:34:10.277 -0400;2024-09-25 08:34:10.277 -0400;16;10
239;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 12:36:47.987 -0400;58;3
273;;false;2024-09-17 11:43:25.362 -0400;2024-09-17 11:43:25.362 -0400;6;4
279;;false;2024-09-17 11:43:25.362 -0400;2024-09-17 11:43:25.362 -0400;12;4
294;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;25;4
297;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;88;4
314;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;44;4
328;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;58;4
329;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;90;4
337;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;66;4
342;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;72;4
347;;false;2024-09-17 11:43:25.363 -0400;2024-09-17 11:43:25.363 -0400;78;4
311;"02 (dois) Psicólogos e (dois) 02 assistentes social para realização das escutas especializadas. Servidores efetivos.";false;2024-09-17 11:43:25.363 -0400;2024-10-15 09:51:14.010 -0400;41;4
368;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;12;5
383;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;25;5
386;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;88;5
403;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;44;5
1191;;false;2024-10-15 01:13:08.348 -0400;2024-10-30 20:39:32.641 -0400;31;14
269;;false;2024-09-17 11:43:25.362 -0400;2024-10-24 10:59:53.933 -0400;2;4
268;;false;2024-09-17 11:43:25.362 -0400;2024-10-24 11:00:17.680 -0400;1;4
1810;;;2024-10-23 12:25:06.392 -0400;2024-10-24 12:51:15.978 -0400;19;53
833;;false;2024-09-25 08:34:10.277 -0400;2024-10-29 12:22:35.030 -0400;29;10
1710;;;2024-10-23 09:17:10.886 -0400;2024-10-24 13:00:55.278 -0400;18;20
1714;;true;2024-10-23 09:17:10.886 -0400;2024-10-24 13:02:03.362 -0400;23;20
1720;;true;2024-10-23 09:17:10.886 -0400;2024-10-24 13:05:08.471 -0400;87;20
815;;false;2024-09-25 08:34:10.277 -0400;2024-10-24 14:04:57.649 -0400;14;10
821;;;2024-09-25 08:34:10.277 -0400;2024-10-24 14:16:01.168 -0400;19;10
1495;;true;2024-10-21 16:28:18.696 -0400;2024-10-24 14:27:03.288 -0400;68;17
830;;false;2024-09-25 08:34:10.277 -0400;2024-10-24 14:30:31.693 -0400;87;10
1763;;true;2024-10-23 09:17:10.887 -0400;2024-10-25 08:07:13.725 -0400;69;20
861;;false;2024-09-25 08:34:10.278 -0400;2024-10-24 15:23:29.403 -0400;57;10
874;;true;2024-09-25 08:34:10.278 -0400;2024-10-24 15:38:29.714 -0400;70;10
877;;true;2024-09-25 08:34:10.278 -0400;2024-10-24 15:43:37.985 -0400;74;10
209;;true;2024-09-17 11:40:12.674 -0400;2024-10-24 16:18:19.483 -0400;89;3
1313;"55% dos municípios do Estado de Pernambuco possuem dotação orçamentária específica.";;2024-10-15 08:47:02.274 -0400;2024-10-25 11:59:59.912 -0400;63;15
918;;true;2024-10-04 07:28:54.520 -0400;2024-10-25 08:36:57.557 -0400;26;11
921;;true;2024-10-04 07:28:54.520 -0400;2024-10-25 08:43:26.161 -0400;89;11
922;;true;2024-10-04 07:28:54.520 -0400;2024-10-25 08:44:36.411 -0400;29;11
924;;true;2024-10-04 07:28:54.520 -0400;2024-10-25 08:45:44.564 -0400;31;11
1818;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:45:55.379 -0400;26;53
1821;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:46:32.218 -0400;89;53
1822;;true;2024-10-23 12:25:06.392 -0400;2024-10-24 16:50:34.577 -0400;29;53
566;;false;2024-09-18 09:24:22.570 -0400;2024-10-24 18:31:58.709 -0400;29;7
573;;true;2024-09-18 09:24:22.570 -0400;2024-10-24 18:44:40.744 -0400;36;7
601;"Não foi possível captar essas informações. O TCE-RO está passando por uma reestruturação na sua recepção de dados, mas ainda não possível extrair os dados de forma estruturada. 
";;2024-09-18 09:24:22.571 -0400;2024-10-24 18:58:34.537 -0400;63;7
568;;false;2024-09-18 09:24:22.570 -0400;2024-10-24 21:25:35.761 -0400;31;7
602;;false;2024-09-18 09:24:22.571 -0400;2024-10-24 21:26:47.476 -0400;64;7
868;"
Dos 853 municípios do estado de Minas Gerais, 782 apresentaram um programa ou uma ação com a menção “Conselho Tutelar”, ou seja, 91,68%.";;2024-09-25 08:34:10.278 -0400;2024-10-25 07:56:05.199 -0400;63;10
1760;;true;2024-10-23 09:17:10.887 -0400;2024-10-25 08:05:58.100 -0400;65;20
967;;;2024-10-04 07:28:54.521 -0400;2024-10-30 09:32:32.680 -0400;75;11
808;;true;2024-09-25 08:34:10.277 -0400;2024-10-25 12:09:21.064 -0400;7;10
818;;true;2024-09-25 08:34:10.277 -0400;2024-10-25 12:16:41.920 -0400;17;10
856;;false;2024-09-25 08:34:10.278 -0400;2024-10-25 12:38:13.987 -0400;52;10
213;;;2024-09-17 11:40:12.674 -0400;2024-10-25 12:53:15.340 -0400;32;3
1613;;false;2024-10-22 13:06:35.339 -0400;2024-10-25 13:01:40.479 -0400;11;19
416;;false;2024-09-17 13:14:21.635 -0400;2024-10-25 18:10:59.239 -0400;57;5
429;;false;2024-09-17 13:14:21.636 -0400;2024-10-25 18:11:17.542 -0400;70;5
117;;true;2024-09-16 12:00:13.307 -0400;2024-10-27 20:00:08.496 -0400;26;2
1621;;;2024-10-22 13:06:35.339 -0400;2024-10-25 14:18:04.205 -0400;18;19
124;;;2024-09-16 12:00:13.308 -0400;2024-10-27 20:36:27.220 -0400;32;2
1679;;;2024-10-22 13:06:35.341 -0400;2024-10-25 16:02:33.832 -0400;75;19
1686;;;2024-10-22 13:06:35.341 -0400;2024-10-25 16:11:23.728 -0400;83;19
1723;;true;2024-10-23 09:17:10.886 -0400;2024-10-25 16:12:53.649 -0400;29;20
231;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 13:17:25.540 -0400;50;3
1687;;true;2024-10-22 13:06:35.341 -0400;2024-10-25 16:16:50.953 -0400;92;19
1725;;true;2024-10-23 09:17:10.886 -0400;2024-10-25 16:18:51.572 -0400;31;20
233;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 13:17:28.177 -0400;52;3
235;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 13:17:30.149 -0400;91;3
241;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 13:22:40.059 -0400;59;3
901;;true;2024-10-04 07:28:54.520 -0400;2024-10-29 13:51:49.887 -0400;11;11
1891;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;2;86
1892;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;3;86
1893;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;4;86
1946;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;91;86
1896;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;7;86
1898;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;9;86
1899;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;10;86
1905;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;16;86
1914;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:35:32.371 -0400;86;86
1923;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;31;86
1935;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;43;86
1939;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;47;86
1944;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;52;86
1954;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;61;86
1955;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;62;86
1957;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;64;86
1961;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;69;86
1962;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;70;86
1965;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;74;86
1967;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;76;86
1968;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;77;86
1971;;false;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;81;86
1974;;;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;92;86
1975;;;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;93;86
1976;;;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;94;86
1977;;;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;95;86
1978;;;2024-10-28 08:35:32.372 -0400;2024-10-28 08:35:32.372 -0400;96;86
4;;true;2024-09-16 06:57:12.039 -0400;2024-10-28 08:57:45.861 -0400;4;1
1890;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 09:11:13.879 -0400;1;86
1900;;false;2024-10-28 08:35:32.371 -0400;2024-10-28 08:44:41.650 -0400;11;86
1897;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 09:16:02.202 -0400;8;86
1903;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 09:42:30.277 -0400;14;86
1904;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 09:43:17.454 -0400;15;86
1917;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 10:12:37.488 -0400;26;86
1902;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 10:56:04.015 -0400;13;86
1918;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 11:10:06.601 -0400;87;86
1925;;;2024-10-28 08:35:32.372 -0400;2024-10-29 10:26:01.150 -0400;33;86
1963;;true;2024-10-28 08:35:32.372 -0400;2024-10-28 11:13:55.110 -0400;71;86
1920;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 13:03:59.681 -0400;89;86
1966;;;2024-10-28 08:35:32.372 -0400;2024-10-28 11:39:26.444 -0400;75;86
1970;;true;2024-10-28 08:35:32.372 -0400;2024-10-28 13:37:44.834 -0400;80;86
1906;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 14:07:58.384 -0400;17;86
1907;;true;2024-10-28 08:35:32.371 -0400;2024-10-28 14:30:57.251 -0400;22;86
1910;;true;2024-10-28 08:35:32.371 -0400;2024-10-29 05:59:02.923 -0400;20;86
1908;;;2024-10-28 08:35:32.371 -0400;2024-10-28 15:17:44.602 -0400;18;86
1912;;true;2024-10-28 08:35:32.371 -0400;2024-10-29 06:26:52.381 -0400;23;86
1915;;true;2024-10-28 08:35:32.371 -0400;2024-10-29 07:01:33.487 -0400;24;86
1909;;;2024-10-28 08:35:32.371 -0400;2024-10-28 16:17:15.263 -0400;19;86
1973;;;2024-10-28 08:35:32.372 -0400;2024-10-29 09:06:15.156 -0400;83;86
1921;;false;2024-10-28 08:35:32.371 -0400;2024-10-29 10:08:22.671 -0400;29;86
1924;;;2024-10-28 08:35:32.372 -0400;2024-10-29 10:20:12.359 -0400;32;86
1926;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 10:29:29.873 -0400;34;86
1928;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 10:38:34.473 -0400;36;86
1927;;;2024-10-28 08:35:32.372 -0400;2024-10-29 10:31:20.732 -0400;35;86
1929;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 10:39:53.242 -0400;37;86
1930;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 10:53:26.802 -0400;38;86
1934;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 11:03:29.756 -0400;42;86
1932;;false;2024-10-28 08:35:32.372 -0400;2024-10-29 10:58:10.730 -0400;40;86
1938;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 11:17:26.474 -0400;46;86
1937;;;2024-10-28 08:35:32.372 -0400;2024-10-29 11:12:36.114 -0400;45;86
1940;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 11:23:17.889 -0400;48;86
1941;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 11:29:40.844 -0400;49;86
1943;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 11:49:23.785 -0400;51;86
1942;;false;2024-10-28 08:35:32.372 -0400;2024-10-29 11:36:10.469 -0400;50;86
1952;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 12:15:27.753 -0400;59;86
1958;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 12:27:55.984 -0400;65;86
1949;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 16:07:00.313 -0400;57;86
1948;;;2024-10-28 08:35:32.372 -0400;2024-10-29 15:59:18.278 -0400;56;86
1960;;true;2024-10-28 08:35:32.372 -0400;2024-10-29 12:35:35.316 -0400;68;86
1956;Não foi possível obter essa informação nos sistemas internos do Tribunal de Contas do Estado do RN.;;2024-10-28 08:35:32.372 -0400;2024-10-29 16:22:05.779 -0400;63;86
12;;false;2024-09-16 06:57:12.039 -0400;2024-09-16 06:57:12.039 -0400;12;1
44;;false;2024-09-16 06:57:12.040 -0400;2024-09-16 06:57:12.040 -0400;41;1
61;;false;2024-09-16 06:57:12.040 -0400;2024-09-16 06:57:12.040 -0400;58;1
62;;false;2024-09-16 06:57:12.040 -0400;2024-09-16 06:57:12.040 -0400;90;1
116;;false;2024-09-16 12:00:13.307 -0400;2024-10-07 14:06:17.406 -0400;25;2
27;;false;2024-09-16 06:57:12.040 -0400;2024-10-08 08:27:18.265 -0400;25;1
47;;false;2024-09-16 06:57:12.040 -0400;2024-10-08 11:10:28.539 -0400;44;1
87;"2. Programas Vinculados ao TJMS e MPMS
·         Escuta Protegida (CAOPJIJ/NUIJ MPMS): Ouvidoria especializada que recebe denúncias de violações dos direitos de crianças e adolescentes 24 horas por dia. O programa articula a rede de proteção para garantir atendimento integral às vítimas e a responsabilização dos agressores.

·	Turminha da Cidadania (TJMS e Secretaria de Cidadania): Utiliza uma linguagem lúdica e interativa para ensinar cidadania, direitos humanos e prevenção à violência a crianças e adolescentes, atuando principalmente em escolas.

·    	Dar a Luz (TJMS): Programa que oferece apoio multidisciplinar a adolescentes grávidas ou mães, promovendo seu acesso a serviços de saúde, educação e assistência social, além de empoderamento e autonomia.

·         Estrelas na Cabana (TJMS): Oferece atividades artísticas e culturais para crianças e adolescentes em situação de vulnerabilidade, promovendo inclusão social através da arte e do lazer.

·         Programa de Preparação para Adoção (TJMS): Oferece suporte psicológico e social para famílias que desejam adotar, preparando-as para o processo e para a convivência com a criança.

·         Busca Ativa (TJMS): Programa que utiliza ferramentas tecnológicas e a colaboração da sociedade para localizar crianças e adolescentes desaparecidos e reunir essas crianças com suas famílias.

·         Projeto Padrinho (TJMS): Programa de apadrinhamento voluntário que oferece apoio emocional, social e financeiro a crianças e adolescentes em situação de vulnerabilidade, promovendo seu desenvolvimento integral.

·         Raposa Foxy (Polícia Civil): Campanha educativa sobre violência sexual contra crianças e adolescentes, usando uma personagem lúdica para conscientizar sobre a necessidade de denúncia e proteção.
";false;2024-09-16 06:57:12.041 -0400;2024-10-28 12:00:14.850 -0400;94;1
88;"3. Atendimentos Especializados e Acolhimento Familiar:
·         Salas Lilás: Espaços de atendimento especializado para mulheres e seus dependentes em situação de violência doméstica, com serviços psicológicos, jurídicos e sociais, promovendo acolhimento e proteção.

·         Programa de Acolhimento Familiar: Modalidade de atendimento temporário a crianças e adolescentes afastados de suas famílias de origem, oferecido por famílias voluntárias que recebem acompanhamento técnico até que seja possível o retorno às famílias de origem ou a adoção.
";false;2024-09-16 06:57:12.041 -0400;2024-10-28 12:00:28.151 -0400;95;1
321;;false;2024-09-17 11:43:25.363 -0400;2024-10-29 09:38:38.763 -0400;51;4
341;;false;2024-09-17 11:43:25.363 -0400;2024-10-29 09:41:25.882 -0400;71;4
1947;;;2024-10-28 08:35:32.372 -0400;2024-10-29 12:01:21.018 -0400;55;86
243;;false;2024-09-17 11:40:12.675 -0400;2024-10-29 13:22:43.449 -0400;61;3
80;;false;2024-09-16 06:57:12.040 -0400;2024-10-09 10:55:31.037 -0400;78;1
5;;false;2024-09-16 06:57:12.039 -0400;2024-10-14 08:13:49.386 -0400;5;1
113;;false;2024-09-16 12:00:13.307 -0400;2024-10-18 09:15:16.940 -0400;85;2
412;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;53;5
417;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;58;5
418;;false;2024-09-17 13:14:21.635 -0400;2024-09-17 13:14:21.635 -0400;90;5
1154;No âmbito da Polícia Científica, há a existência de uma Sala Lilás, com um ambiente acolhedor e profissionais especializados no atendimento de crianças e adolescentes em situação de violência.;false;2024-10-14 13:56:21.151 -0400;2024-10-29 13:50:13.670 -0400;93;13
265;Presença de Advogado no Savi: mais do que utilidade, necessidade. O Serviço de Referência no Atendimento de Crianças em Situação de Violência no Tocantins (Savi) que funciona no Hospital Geral de Palmas (HGP), Tocantins, conta, em sua equipe, com a assistência de uma advogada, que auxilia a equipe de saúde na interlocução com a Polícia Civil e com o Tribunal de Justiça. A presença de uma operadora do Direito tem facilitado a comunicação e a compreensão das diversas notificações, intimações e documentações jurídicas e burocráticas que recebem em virtude do trabalho que realizam, contribuindo muito para a qualidade do serviço que é prestado.;false;2024-09-17 11:40:12.675 -0400;2024-10-29 14:13:01.555 -0400;94;3
264;Aplicativo Escola Segura: uma inovação contra a violência. O Estado do Tocantins desenvolveu e disponibilizou o aplicativo Escola Segura, destinado a receber as denúncias de ameaças de violências em ambiente escolar. https://play.google.com/store/apps/details?id=escolaSegura.ssp.to.gov.br&pcampaignid=web_share;false;2024-09-17 11:40:12.675 -0400;2024-10-29 14:11:49.998 -0400;93;3
907;;true;2024-10-04 07:28:54.520 -0400;2024-10-30 08:00:32.329 -0400;17;11
1188;;true;2024-10-15 01:13:08.348 -0400;2024-10-30 20:14:48.471 -0400;89;14
1189;;true;2024-10-15 01:13:08.348 -0400;2024-10-30 20:35:10.674 -0400;29;14
1176;;;2024-10-15 01:13:08.348 -0400;2024-10-30 19:09:57.036 -0400;18;14
1177;;;2024-10-15 01:13:08.348 -0400;2024-10-30 19:14:42.693 -0400;19;14
1185;;true;2024-10-15 01:13:08.348 -0400;2024-10-30 20:05:21.799 -0400;26;14
1186;;true;2024-10-15 01:13:08.348 -0400;2024-10-30 20:06:24.403 -0400;87;14
1224;"86,67% (13 de 15) dos Municípios do Estado de Roraima possuíam, no exercício de 2023, dotação orçamentária específica para funcionamento dos respectivos Conselhos Tutelares. Observou-se ainda que um dos municípios que possuiu dotação não realizou empenho, liquidação e pagamento. ";;2024-10-15 01:13:08.349 -0400;2024-10-31 16:04:14.279 -0400;63;14
957;De acordo com nosso sistema de informações municipais 94% (173 de 184) dos municípios contém dotação orçamentária específica para os conselhos tutelares.;;2024-10-04 07:28:54.521 -0400;2024-11-01 07:33:49.611 -0400;63;11
768;Segundo o Tribunal de Justiça, são 17 Varas, sendo 4 em Porto Alegre e 1 em cada Município aqui listados: Canoas, Caxias do Sul, Novo Hamburgo, Osório, Passo Fundo, Pelotas, Rio Grande, Santa Cruz do Sul, Santa Maria, Santo Ângelo, São Leopoldo, Uruguaiana.;false;2024-09-23 18:38:14.247 -0400;2024-10-02 16:22:28.434 -0400;53;9
136;;false;2024-09-16 12:00:13.308 -0400;2024-09-16 12:00:13.308 -0400;44;2
6;;false;2024-09-16 06:57:12.039 -0400;2024-10-29 07:27:30.699 -0400;6;1
896;;false;2024-10-04 07:28:54.520 -0400;2024-10-30 07:11:00.956 -0400;6;11
895;;false;2024-10-04 07:28:54.520 -0400;2024-11-01 09:17:57.521 -0400;5;11
190;;false;2024-09-17 11:40:12.674 -0400;2024-09-17 11:40:12.674 -0400;12;3
169;Secretaria de Segurança Pública e Polícia Civil utilizam o SISP Web.;false;2024-09-16 12:00:13.308 -0400;2024-10-18 10:04:41.699 -0400;78;2
172;Secretaria de Segurança Pública informou que a Secretaria de Saúde utiliza o Sistema de Vigilância Alimentar e Nutricional - SISVAN.;false;2024-09-16 12:00:13.308 -0400;2024-10-18 10:09:19.616 -0400;82;2
242;;false;2024-09-17 11:40:12.675 -0400;2024-09-17 11:40:12.675 -0400;60;3
258;;false;2024-09-17 11:40:12.675 -0400;2024-09-17 11:40:12.675 -0400;78;3
978;O Estado do Ceará possui o Sistema OISOL, que é um Observatório de Indicadores Sociais, a fim de implementar um novo modelo de acompanhamento dos indicadores sociais e de violações de Direitos Humanos no Ceará, gerindo e analisando demandas e dados de violações, garantindo uma resposta mais eficiente à população, assim como a construção de políticas públicas concretas e eficazes. Vinculado à Secretaria dos Direitos Humanos - SEDIH/CE, o Observatório atua em parceria com a rede formada por outros órgãos públicos, entidades do terceiro setor e sociedade civil. Após Acordo de Cooperação Técnica firmado entre Estado do Ceará e o antão Ministério da Mulher, Família e Direitos Humanos, o OiSol tornou-se centro de recebimento de denúncias dos Disque 100 e 180. Com isso, o setor passa a ser responsável por receber, encaminhar e acompanhar os casos de violação dos Direitos Humanos no Estado, devendo responder à Ouvidoria Nacional dos Direitos Humanos sobre as providências adotadas em cada caso.;false;2024-10-04 07:28:54.521 -0400;2024-10-30 09:33:14.023 -0400;95;11
1243;Sala Lilás do Instituto de Medicina Legal - IML do Estado de Roraima: Consiste em estrutura física, anexa ao prédio do Instituto de Medicina Legal - IML, reservada para atendimento de crianças, adolescentes, mulheres e o público LGBTQIA+ vítimas de violência. A estrutura da Sala Lilás é composta por garagem exclusiva para recepcionar as viaturas que conduzem as vítimas, de forma a garantir sua privacidade e segurança, brinquedoteca, sala de recepção, banheiro, sala de exame, sala onde fica o equipamento para conservação do material coletado e sala para descanso da plantonista responsável pelo acolhimento das vítimas. O atendimento é realizado por servidoras de sexo feminino. A equipe é composta por recepcionista, técnicas de enfermagem e enfermeiras, sendo que todas as profissionais são oriundas da Secretaria do Trabalho e Bem-Estar Social - Setrabes, Secretaria de Estado da Saúde - SESAU e/ou Polícia Civil, por conta de uma parceria firmada entre o IML e estas instituições. No atendimento pericial o serviço pode ser prestado por peritos do sexo masculino ou feminino, mas quando o atendimento pericial é realizado por perito do sexo masculino uma das servidoras acompanha o procedimento. Foi informado ainda que, para evitar a revitimização, não é realizada escuta especializada nas dependências do Instituto de Medicina Legal.;false;2024-10-15 01:13:08.349 -0400;2024-11-01 12:55:43.175 -0400;93;14
436;;false;2024-09-17 13:14:21.636 -0400;2024-09-17 13:14:21.636 -0400;78;5
378;;false;2024-09-17 13:14:21.635 -0400;2024-10-17 14:00:10.064 -0400;21;5
439;;false;2024-09-17 13:14:21.636 -0400;2024-09-17 13:14:21.636 -0400;82;5
300;;false;2024-09-17 11:43:25.363 -0400;2024-10-29 09:23:03.113 -0400;30;4
450;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;5;6
451;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;6;6
457;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;12;6
472;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;25;6
475;"
Plano de segurança e cultura de paz nas escolas. https://drive.google.com/drive/folders/1-s8Q2RZ57eTrk2jowdlwqJFKro5bmWk0";false;2024-09-17 13:17:42.038 -0400;2024-09-20 10:01:26.020 -0400;88;6
361;;false;2024-09-17 13:14:21.635 -0400;2024-09-30 16:30:49.394 -0400;5;5
362;;false;2024-09-17 13:14:21.635 -0400;2024-09-30 16:30:46.660 -0400;6;5
380;;false;2024-09-17 13:14:21.635 -0400;2024-10-17 14:39:12.005 -0400;85;5
389;;false;2024-09-17 13:14:21.635 -0400;2024-10-17 16:13:17.525 -0400;30;5
489;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;41;6
492;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;44;6
506;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;58;6
507;;false;2024-09-17 13:17:42.038 -0400;2024-09-17 13:17:42.038 -0400;90;6
509;;false;2024-09-17 13:17:42.039 -0400;2024-09-17 13:17:42.039 -0400;60;6
